id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
43046753,Apartamento 01 quarto jardim guanabara,278615770,Ronaldo,"Jardim Guanabara, Rio de Janeiro, Brazil",-22.813979999999997,-43.18976,Entire home/apt,$300.00,1,0,,,1,90
43049515,CASA RIO VIDIGAL HOME ART GALLERY BEST LONG STAY,662146,Deborah,"Vidigal, Rio de Janeiro, Brazil",-22.99608,-43.23507,Private room,$168.00,2,0,,,3,364
43049734,BEACHSIDE BOHO ARTY DECOR COMFY LADIES GARDEN HOME,662146,Deborah,"Vidigal, Rio de Janeiro, Brazil",-22.99464,-43.23656,Private room,$226.00,2,0,,,3,352
43051103,Cobertura duplex com piscina privativa na Barra,19352362,Icaro,"Barra da Tijuca, Rio de Janeiro, Brazil",-22.99902,-43.38746,Entire home/apt,$871.00,7,6,2020-11-01,0.69,4,9
43052842,Aluguel com mobília,306531586,Georgina,,-22.82002,-43.28233,Entire home/apt,$60.00,1,0,,,1,359
43053816,"Estadia p/ viagens a lazer, trabalho e estudantes",342703103,Fernanda,"Maria da Graça, Rio de Janeiro, Brazil",-22.88034,-43.26092,Private room,$70.00,2,0,,,2,357
43054082,Acomodação especial para viajantes e estudantes,342703103,Fernanda,"Maria da Graça, Rio de Janeiro, Brazil",-22.878410000000002,-43.25977,Private room,$48.00,2,0,,,2,363
43054703,Paz e Tranquilidade na Urca!!!,790898,Manoel,,-22.94515,-43.16236,Entire home/apt,$193.00,1,1,2020-11-07,0.63,2,158
43065104,Wohnung mit modernem Design in Copacabana,160833906,RioHost,"Copacabana, Rio de Janeiro, Brazil",-22.96741,-43.18077,Entire home/apt,$271.00,4,0,,,18,0
43066766,Apartamento Copacabana perto da praia.,73524167,Keith,"Copacabana, Rio de Janeiro, Brazil",-22.963910000000002,-43.17844,Entire home/apt,$179.00,3,4,2020-10-13,0.62,2,67
43066805,Palladium (Quarto 4),145317147,Apart,,-22.98661,-43.225809999999996,Private room,$400.00,7,0,,,12,84
43067668,LOFT RIO STAY,342820717,Davidson Lima Gomes,,-22.97625,-43.415820000000004,Shared room,$274.00,1,0,,,1,365
43069968,Palladium (Suíte 2),145317147,Apart,,-22.98653,-43.225159999999995,Private room,$400.00,7,0,,,12,84
43070106,Palladium (Suite Família),145317147,Apart,,-22.98658,-43.22529,Private room,$600.00,2,0,,,12,82
43075505,Ap. em cond. fechado com academia (paga à parte),81845329,Luiz,,-22.81568,-43.31434,Entire home/apt,$59.00,5,0,,,2,327
43076202,Kit,49488158,Sergio,,-22.94471,-43.18152,Entire home/apt,$771.00,3,0,,,2,0
43077428,.,51349461,Fabiano,,-22.79678,-43.19985,Entire home/apt,$125.00,1,1,2020-04-05,0.11,1,180
43078741,Quarto compartilhado o Privativo em Vargem Grande,342892821,Flower,,-22.98684,-43.47866,Private room,$54.00,30,0,,,1,180
43078857,Palladium (Família 2),145317147,Apart,,-22.98526,-43.22664,Private room,$600.00,7,0,,,12,83
43078994,"Ótimo Apartamento Amplo-Arejado Metrô, COPA/Centro",56037189,Rosana,"Rio de Janeiro, Brazil",-22.875329999999998,-43.26637,Entire home/apt,$327.00,4,0,,,1,0
43079103,Palladium (Suite 3),145317147,Apart,,-22.9864,-43.226040000000005,Private room,$400.00,7,0,,,12,85
43085449,Alugo apartamento 2 quartos,156295655,Gabriela,,-22.9238,-43.550670000000004,Entire home/apt,$100.00,2,0,,,1,359
43085968,Rio Centro - Recreio dos Bandeirantes - Barra.,83348001,Jéssica,"Jacarepaguá, Rio de Janeiro, Brazil",-22.96255,-43.39929,Entire home/apt,$144.00,2,14,2020-12-23,1.9,1,323
43086169,Copacabana Vista Mar Disponível Diárias e Mensal,8975746,Maria Ivani,,-22.97796,-43.18959,Entire home/apt,$562.00,1,3,2020-12-21,0.83,66,175
43086833,Casa arejada Rio12min BRT e shopping 2Qts Coz.25m2,341604406,Luiz Felipe,"Tanque, Rio de Janeiro, Brazil",-22.91623,-43.35212,Entire home/apt,$400.00,30,0,,,1,179
43087683,[b240] SOL•MAR e BUSINESS,157848745,Katya,,-23.02544,-43.462340000000005,Entire home/apt,$800.00,5,0,,,12,354
43087909,"COPACABANA Conjugadão Amplo , Calçada da Praia",14378098,Mariza,"Copacabana, Rio de Janeiro, Brazil",-22.9724,-43.18781,Entire home/apt,$165.00,1,0,,,2,343
43095669,House lux,343005054,Eliete,,-22.95206,-43.37543,Private room,"$2,000.00",1,0,,,2,89
43095755,House lux,343005054,Eliete,,-22.94991,-43.37538,Private room,$72.00,1,0,,,2,300
43096444,Cozy Ipanema Unique Studio - perfect location!,15902093,Lina,"Ipanema, Rio de Janeiro, Brazil",-22.98449,-43.194320000000005,Entire home/apt,$500.00,2,6,2020-12-18,1.09,1,331
43102280,Apartamento de Luxo em Copacabana #344.CP,8975746,Maria Ivani,,-22.97539,-43.18987,Entire home/apt,"$1,988.00",1,0,,,66,311
43102478,Apartamento 3 quartos Vista Mar #350.CP,8975746,Maria Ivani,,-22.964029999999998,-43.17706,Entire home/apt,"$1,898.00",1,0,,,66,145
43103817,Apartamento Av Atlântica 1apto por andar,178024877,Caroline,"Rio de Janeiro, Brazil",-22.97574,-43.1867,Private room,$90.00,1,0,,,1,252
43104118,Belo Apart-Hotel com vista - Barra da Tijuca,343077259,Daniel,,-23.010579999999997,-43.327709999999996,Entire home/apt,$528.00,1,0,,,1,119
43105562,Quarto compartilhado confortável 1,64868242,Maria Do Carmo Dias Feitosa,"Ipanema, Rio de Janeiro, Brazil",-22.983060000000002,-43.19978,Shared room,$54.00,30,0,,,10,365
43105927,Casa completa com Piscina e Churrasqueira.,303098280,Renata,"Campo Grande, Rio de Janeiro, Brazil",-22.94511,-43.58101,Entire home/apt,$807.00,2,4,2020-12-18,0.92,2,321
43109072,Lindo quarto em Cobertura perto praia do Arpoador,105721429,Rosario,,-22.98334,-43.19243,Private room,$217.00,2,2,2020-11-23,0.8,3,347
43109156,Lindo Estúdio a 300 metros da Praia do Leme,46082356,Patrícia,"Botafogo, Rio de Janeiro, Brazil",-22.955289999999998,-43.17776,Entire home/apt,$182.00,13,6,2020-12-17,0.82,5,103
43109951,CopaNema - Apartamento entre Copacabana e Ipanema.,90782003,Lindomar Caio Mendes,"Copacabana, Rio de Janeiro, Brazil",-22.98339,-43.19308,Entire home/apt,$250.00,3,1,2020-10-13,0.41,1,289
43111217,Bohemian arty apartment in front of Urca beach,9010486,Rémi,"Urca, Rio de Janeiro, Brazil",-22.94894,-43.1642,Entire home/apt,$464.00,8,0,,,1,195
43111543,Alugo apartamento  proximo a globo,251598430,Elizabeth,,-22.96423,-43.40652,Entire home/apt,$150.00,3,0,,,11,238
43115043,Mambembe House double room,307135726,Oliver,,-22.915589999999998,-43.18055,Private room,$75.00,1,0,,,4,176
43117093,"Apartamento moderno, TV4K, WiFi 200MB, AutoCheckIn",343248910,Tereza,"Taquara, Rio de Janeiro, Brazil",-22.91766,-43.3718,Entire home/apt,$185.00,1,14,2020-12-14,1.98,1,361
43117105,apartamento beira da praia copacabana,343248994,Silvio,,-22.96951,-43.18298,Entire home/apt,$178.00,15,0,,,1,365
43117399,Midas - Excelente Flat ao lado do Rio Centro,278585173,Tatiana Maria,"Jacarepaguá, Rio de Janeiro, Brazil",-22.973010000000002,-43.412490000000005,Entire home/apt,$121.00,2,8,2020-12-21,1.37,1,58
43117569,❤ CL2+ Copacabana! Conforto junto à PRAIA & METRÔ,318163118,Renata,"Copacabana, Rio de Janeiro, Brazil",-22.96688,-43.186640000000004,Entire home/apt,$201.00,1,12,2020-11-02,1.56,8,132
43124699,"Leblon moderno, perto da praia, portaria 24 h, garagem, ar condicionado e lava/seca roupas",635510,Gilberto,,-22.98251,-43.22108,Entire home/apt,$888.00,1,0,,,7,179
43125106,Aconchegante apartamento de dois dormitórios com ar e lava seca roupas.,635510,Gilberto,,-22.98043,-43.223209999999995,Entire home/apt,$780.00,1,1,2020-12-06,1.0,7,178
43125554,Quarto compartilhado confortável 2,64868242,Maria Do Carmo Dias Feitosa,"Ipanema, Rio de Janeiro, Brazil",-22.9819,-43.20074,Shared room,$52.00,30,0,,,10,365
43125556,"Leblon com piscina na cobertura, porteiro 24 horas, ar condicionado e lava seca roupas",635510,Gilberto,,-22.97954,-43.2233,Entire home/apt,$977.00,1,0,,,7,93
43125599,Quarto suíte confortável Ipanema,64868242,Maria Do Carmo Dias Feitosa,"Ipanema, Rio de Janeiro, Brazil",-22.9822,-43.200390000000006,Private room,$67.00,30,0,,,10,338
43126286,Quarto privado na Tijuca.,19210576,Tatiane,,-22.92833,-43.24255,Private room,$100.00,1,0,,,2,365
43131199,2Bdr Rio Centro e Parque Olímpico! #227.JP,8975746,Maria Ivani,,-22.970879999999998,-43.41301,Entire home/apt,$542.00,1,0,,,66,46
43131966,QUARTO ACOLHEDOR EM LOCAL PERFEITO,343378222,Luciana Candida Da Silva,,-22.974,-43.327420000000004,Private room,$70.00,1,0,,,1,365
43132872,Exuberante Frente Mar em Copacabana! #505.CP,8975746,Maria Ivani,,-22.98415,-43.189209999999996,Entire home/apt,"$72,438.00",3,0,,,66,325
43132958,"Ao Lado do Hotel Hilton, Vista Mar, Praia de Copacabana #034",8975746,Maria Ivani,,-22.96346,-43.1743,Entire home/apt,$213.00,1,1,2020-11-24,1.0,66,166
43133545,Alugo apartamento todo no Rio Centro,251598430,Elizabeth,,-22.96554,-43.407740000000004,Private room,$251.00,3,1,2020-06-14,0.15,11,3
43133883,Arena Copacabana Hotel,313782664,Arena Copacabana,,-22.96906,-43.181709999999995,Hotel room,$0.00,1,0,,,1,0
43139631,Apartamento ao lado do hotel Copacabana Palace #202.CP,8975746,Maria Ivani,,-22.96653,-43.17765,Entire home/apt,$857.00,1,0,,,66,218
43140478,COPACABANA RIO - Beautiful Beachfront 4 -BDR #412HF,8975746,Maria Ivani,,-22.98164,-43.189840000000004,Entire home/apt,"$2,929.00",1,0,,,66,311
43140706,COPACABANA RIO - Lindo frente Mar 4 -BDR #412.CP,8975746,Maria Ivani,,-22.98131,-43.19124,Entire home/apt,"$3,220.00",1,0,,,66,321
43140734,Apartamento Sofisticado 1 quarto #178.CP,8975746,Maria Ivani,,-22.975360000000002,-43.19189,Entire home/apt,$322.00,1,0,,,66,43
43148322,Américas Barra Hotel & Eventos,315032561,Américas Barra,,-23.00065,-43.41907,Hotel room,$0.00,1,0,,,1,0
43149441,Copacabana temporada,343530975,Juliano Sampaio,,-22.980420000000002,-43.1898,Entire home/apt,$200.00,1,0,,,1,357
43158037,"Alugo excelente quarto, pertinho da praia",30843947,Flávia,,-23.01922,-43.455259999999996,Private room,$216.00,1,0,,,5,351
43165113,Tranquilidade no melhor bairro do Rio de Janeiro,256789139,Willmann,,-22.98029,-43.222770000000004,Private room,$90.00,1,0,,,2,177
43167615,Rio005 - Villa in Joa,22805631,Latin Exclusive,,-23.013270000000002,-43.28885,Entire home/apt,"$41,668.00",1,0,,,44,365
43167729,Rio093 - 12 bedroom villa with beautiful view in Santa Tereza,22805631,Latin Exclusive,,-22.93746,-43.2033,Entire home/apt,"$28,531.00",1,0,,,44,365
43167732,Rio138-Magnificent 2 bedroom apartment close to Ipanema beach,22805631,Latin Exclusive,,-22.985689999999998,-43.21021,Entire home/apt,"$3,918.00",1,0,,,44,90
43167745,Rio243 - Penthouse with pool and Lagoa views in Ipanema,22805631,Latin Exclusive,,-22.9795,-43.2006,Entire home/apt,"$3,582.00",1,0,,,44,153
43167750,Rio318 - Beautiful Apartment in Ipanema,22805631,Latin Exclusive,,-22.98549,-43.2107,Entire home/apt,"$2,857.00",1,0,,,44,58
43169326,"Flamengo 1 BR W/Pool & Parking, Flex Check In/Out",342541835,Caroline,"Flamengo, Rio de Janeiro, Brazil",-22.93365,-43.17951,Entire home/apt,$188.00,2,7,2020-12-09,1.52,1,54
43170566,Tranquilidade no melhor bairro do Rio de Janeiro.,256789139,Willmann,,-22.97854,-43.22488,Private room,$79.00,2,0,,,2,172
43176072,CONJUGADO IPANEMA/COPACABANA ÓTIMA LOCALIZAÇÃO,46226066,Alvar Mario,"Ipanema, Rio de Janeiro, Brazil",-22.98335,-43.19489,Entire home/apt,$127.00,3,16,2020-12-14,2.68,5,111
43176543,BOTAFOGO REAL,60298129,Danide,"Botafogo, Rio de Janeiro, Brazil",-22.9528,-43.19332,Entire home/apt,$378.00,2,1,2020-12-10,1.0,21,364
43177288,Selina Lapa Rio de Janeiro - Family Room,297450975,Selina,"Centro, Rio de Janeiro, Brazil",-22.91514,-43.177609999999994,Private room,$384.00,1,0,,,8,352
43177523,Apartamento por diária imobiliado,152885816,Monica,,-22.88796,-43.43008,Entire home/apt,$200.00,1,1,2020-05-24,0.14,1,326
43177618,Selina Lapa Rio de Janeiro - Standard Twin Room,297450975,Selina,"Centro, Rio de Janeiro, Brazil",-22.91555,-43.178020000000004,Private room,$228.00,1,0,,,8,352
43177773,Selina Lapa Rio de Janeiro - Bed in Large Dorm,297450975,Selina,"Centro, Rio de Janeiro, Brazil",-22.914,-43.17754,Shared room,$70.00,1,3,2020-11-02,0.83,8,360
43187655,NOVO! Veja a praia pela sua janela!,15533343,Yuri,"Copacabana, Rio de Janeiro, Brazil",-22.976029999999998,-43.18973,Entire home/apt,$774.00,2,1,2020-12-14,1.0,12,0
43193633,Amazing room in Botafogo,17927501,Lucas,,-22.95865,-43.1955,Private room,$53.00,1,0,,,1,0
43196277,Twin room with a view,307135726,Oliver,"Santa Teresa, Rio de Janeiro, Brazil",-22.91561,-43.18063,Private room,$70.00,1,3,2020-09-28,0.38,4,176
43198921,Sunshine Great  Ocean View,317446019,Zeus,"Barra da Tijuca, Rio de Janeiro, Brazil",-23.010379999999998,-43.36417,Entire home/apt,$456.00,2,18,2020-12-15,2.22,2,131
43204728,Luxury Apartment on Copacabana Beach,342363298,Daiana,,-22.967679999999998,-43.18025,Entire home/apt,"$2,329.00",7,0,,,1,355
43206903,Apartamento Barra Olímpica,137075304,Célia,"Recreio dos Bandeirantes, Rio de Janeiro, Brazil",-22.96741,-43.397290000000005,Entire home/apt,$150.00,1,2,2020-08-10,0.25,1,314
43212629,"Barra da Tijuca, Apartamento Lindooo!!!",123460653,Alessandro,"Jacarepaguá, Rio de Janeiro, Brazil",-22.967879999999997,-43.39286,Entire home/apt,$321.00,15,3,2020-11-10,0.55,1,0
43213010,Cute apartment at the Copacabana Beach,264086277,Maria,"Copacabana, Rio de Janeiro, Brazil",-22.96467,-43.1743,Entire home/apt,$246.00,2,0,,,2,89
43214125,se hospede entre as praias mais famosas do Rio,4085499,David,"Ipanema, Rio de Janeiro, Brazil",-22.984679999999997,-43.195040000000006,Private room,$62.00,1,0,,,1,72
43220326,Apartamento de 1 Quarto Silencioso com espaço pra trabalhar #110.IP,8975746,Maria Ivani,,-22.98626,-43.19412,Entire home/apt,$636.00,1,0,,,66,277
43222788,Quarto Grande ARPOADOR / IPANEMA com armário,62913860,Rodolfo,"Rio de Janeiro, Brazil",-22.98475,-43.193670000000004,Private room,$159.00,2,0,,,3,322
43222989,Rio de Janeiro? Copacabana!Apto inteiro!,128128458,Marcia,"Copacabana, Rio de Janeiro, Brazil",-22.975379999999998,-43.19395,Entire home/apt,$457.00,3,10,2020-12-04,2.59,1,0
43235469,Confortável loft  no Bairro de Fátima,97553200,Fernanda,"Centro, Rio de Janeiro, Brazil",-22.914,-43.189890000000005,Entire home/apt,$220.00,1,2,2020-10-25,0.58,1,358
43236463,Apto 1 quarto e ampla varanda vista total para Mar,127227744,Edison Ramos Migowski,"Barra da Tijuca, Rio de Janeiro, Brazil",-23.00941,-43.33316,Entire home/apt,$316.00,2,29,2020-12-15,3.8,1,58
43238245,♥ Copacabana ♥ Little Princess of the Sea ♥♥♥♥,17244708,Eraldo,"Copacabana, Rio de Janeiro, Brazil",-22.977320000000002,-43.18919,Entire home/apt,$324.00,3,0,,,5,98
43243427,"Studio , copacabana posto 4 próximo Praia, metro!",292590334,Fred & Margareth,,-22.96542,-43.17729,Entire home/apt,$135.00,3,2,2020-12-14,0.46,12,6
43243783,"Santa Clara, localização perfeita Mensal novíssimo",292590334,Fred & Margareth,,-22.97306,-43.18517,Entire home/apt,$135.00,30,0,,,12,135
43246419,Stylish Artistic Apartment Ipanema 121.IP (mensal offer),8975746,Maria Ivani,,-22.98434,-43.19979,Entire home/apt,$950.00,1,0,,,66,109
43246577,JUMP IN BED COPA 5 - ESTÚDIO MODERNO,1771300,Jump In Bed,,-22.97636,-43.19357,Entire home/apt,$490.00,2,1,2020-09-30,0.35,9,358
43246868,Quarto de casal Zona Sul RJ,344381013,Sherazade,"Botafogo, Rio de Janeiro, Brazil",-22.953329999999998,-43.1868,Private room,$204.00,1,0,,,4,352
43247506,Americas Granada Hotel,310461308,Américas Granada,,-22.91155,-43.1838,Hotel room,$0.00,1,0,,,1,0
43248453,Charmosa quitinete entre Copacabana e Ipanema.,344391927,Ana,"Copacabana, Rio de Janeiro, Brazil",-22.9826,-43.194759999999995,Entire home/apt,$320.00,2,8,2020-12-23,1.15,1,72
43249130,Studio [240M Internet tv cabo Telecin Netf Prime],344397326,Bruno,"Flamengo, Rio de Janeiro, Brazil",-22.93177,-43.17484,Entire home/apt,$154.00,5,0,,,1,29
43255430,Ipanema Cozy Silence Apartment 2br Calm Street,51131302,Leandro,"Rio de Janeiro , Rio de Janeiro, Brazil",-22.98084,-43.201370000000004,Entire home/apt,$743.00,3,1,2020-12-07,1.0,2,335
43257213,Cobertura de Luxo Pé na Areia na Barra da Tijuca,173486240,Vagner,,-23.0107,-43.3316,Entire home/apt,"$3,090.00",1,0,,,1,114
43269385,Quarto armários e arejado-lado do metro-copacabana,15280691,Felipe,,-22.975620000000003,-43.19258,Private room,$112.00,18,0,,,5,180
43273696,"Ipanema posto 9, vista espetacular para o mar.",48825286,Leticia,"Ipanema, Rio de Janeiro, Brazil",-22.98496,-43.2022,Entire home/apt,$885.00,3,7,2020-12-17,3.96,1,33
43278698,Quarto exclusivo Riachuelo (Bairro perto do Méier),344572773,Alexandre,"Riachuelo, Rio de Janeiro, Brazil",-22.89934,-43.25971,Private room,$67.00,1,0,,,1,88
43284729,Botafogo com vista para o Redentor,12752644,Ligia,"Botafogo, Rio de Janeiro, Brazil",-22.95625,-43.18371,Entire home/apt,$500.00,2,0,,,1,359
43284768,Apartamento Rio Centro Jacarepagua,206016976,Fernanda,,-22.9761,-43.41536,Entire home/apt,$400.00,4,0,,,4,82
43284963,SUITE LUX VISTA MAR,297672557,Tarcio,,-23.0089,-43.36728,Private room,$70.00,30,0,,,15,324
43285029,Lindo apartamento completo Campo Grande RJ,52618140,Felipe,,-22.87354,-43.547290000000004,Entire home/apt,$420.00,1,0,,,1,180
43286380,Casa da ilha,343740923,Larissa,"Guaratiba, Rio de Janeiro, Brazil",-22.996679999999998,-43.54565,Private room,$56.00,1,0,,,1,364
43293617,Apartamento com Wi-Fi,137171638,Cristina,"Copacabana, Rio de Janeiro, Brazil",-22.97243,-43.187470000000005,Entire home/apt,$149.00,4,2,2020-12-23,0.71,2,212
43298040,lindo apartamento no coraçao de ipanema,344777901,Jose,,-22.98484,-43.20203,Entire home/apt,"$1,500.00",1,0,,,1,365
